Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
S3mrNEMvheVPyaMFSQEhiA,The Patio,"Sandwiches, Mexican, Greek, Restaurants, Fast Food, American (Traditional)",5.0,"Great selection of food, think of any type of food and they got it! Friendly merchants. Best value for your money if you ask me. Nothing is over the top amazing but the the food is good and they have almost everything. One of the only places I know in Indy that has an Italian beef & sausage sandwich. In my opinion, one of the best gyros in town!",1,0,0,2020-09-27,3coyWcXt9OWxKDwSuf4now,Indianapolis,IN,39.772806,-86.039496,7206 E Washington St,Positivo
VjYncSxkftCGevMFDyMKlg,Pancheros Mexican Grill,"Restaurants, Mexican",5.0,"Great quick place we stopped after a very long night with the kids at fun plex. Food was simple and extremely delicious. Meat was wonderfully seasoned, option of tofu available which was nice to see for my vegan friends. Hot sauce was actually hot, my taste buds are gone so I like it spicy! Well done panchero",0,0,0,2021-01-18,mVu3hFnAlpWbEH3bVm9uSA,Mount Laurel,MO,39.9687289,-74.9026539,4325 Dearborn Cir,Positivo
0oFrJWbTdu6S5d2loFKmRw,West Coast Taco Shop,"Mexican, Seafood, Tacos, Restaurants, Salad, Nightlife, Bars",5.0,Didn't know much about this place until a friend talked highly about it. Looked at the menu and they had carne asada fries and I was convinced. The fries were great and a nice size portion. Added a little queso to the fries and I had a great meal. I will be back soon.,1,0,1,2020-11-17,hbqYtojSshA6ekSAQukjCQ,Nashville,FL,36.1044752568,-86.671434715,"1609 Murfreesboro Pike, Ste F",Positivo
czkctgqMWGNRuUiHVQxtkw,Taco Bus,"Food Trucks, Event Planning & Services, Caterers, Restaurants, Mexican, Food, Seafood",5.0,"Great food for a good price with excellent customer service provided by Scarlet! Location was very clean, and we were impressed with the selection of both Pepsi and Coke products.",0,0,0,2021-05-18,4bCkgMy_IDkU0GvVzgaYHg,Treasure Island,MO,27.7555204,-82.7630476,9641 Gulf Blvd,Positivo
6dDJEYGGCIGO5N0ExK0yMg,Taco Vanny,"Food, Mexican, Food Trucks, Restaurants, Specialty Food",4.0,"The steak tacos definitely run supreme here! Me and my buddy decided to go out for a few tacos for lunch! Popped open my trusty Yelp app and typed in tacos! So here we are lol. Pretty good tacos and as for drinks they only have Jarrito, coke, and water. The tacos were packed with flavor along with cilantro and onions. Their green sauce was amazing and had a good kick to it. The only downside to this place that it was cash only. So I had to cover my friend. He's good for it...............I hope. Lol",3,0,3,2021-04-26,6XyQ3fGGMCVS1W7ma9chng,Seffner,PA,28.0015646263,-82.3058154669,11524 U S 92,Positivo
UQg4lM_XvNiU1IYPgaukfA,Chipotle Mexican Grill,"Restaurants, Mexican, Fast Food",5.0,"This is, by far, the best chipotle in the area so much so that I drive 10mi out of the way to go to this one.

I am assuming the older reviews were when this place was in the ""online only"" phase of chipotle operation which admittedly was pretty terrible overall.

That said for in person orders this location can't be beat.",0,0,0,2021-09-08,LHBW34QSLajSh9QhHN1EsA,Cherry Hill,PA,39.9131428,-75.0099032,3 Rte 70 E,Positivo
WOotXk7AXHojAiBH4Run0A,Tijuana Flats,"Restaurants, Tex-Mex, Mexican",4.0,"Food is solid, but there are improvements to be made.  Very happy with their COVID precautions, but wish they would apply the same amount of effort, if not more, to their cleanliness and customer service. The table I ate at was dirty, floors were dirty, and I had to ask for a fork along with the queso they didn't bring. And if you were a hormonal teenage boy or creepy old guy, you would be pleased to see the employees wear the shortest shorts with butt cheeks hanging out....it actually made me feel uncomfortable.  Will go to Chipotle next time.",0,0,0,2020-06-26,Bb_eULMB__NDv29NEfHjtQ,Largo,PA,27.8921375,-82.7876858,"13100 Seminole Blvd, Ste 105",Negativo
k_hsCi4THQl3K5-QStOEpA,Rubio's Coastal Grill,"Salad, Restaurants, Mexican, Seafood",4.0,"My first and not my last here! Got the classic fish tacos and they were delicious! The tortillas smelled great too with a great corn taste.
I appreciated the recyclable/ compost able to go container also.",0,0,0,2020-02-19,UIoh50fHO_FtlMEtuQKTXw,St. Petersburg,LA,27.785875,-82.638824,1330 4th St N,Positivo
YOjFXVuOMwIrjK4HjoZuVA,De La Paz Mexican Restaurante,"Mexican, Restaurants",4.0,"Always great TexMex food. Staff is knowledgeable and very friendly. Usually the place is packed, however we seldom have to wait very long for a table. Service is fast, and despite being crowded we never have to wait long for our food. Their Margaritas are very good. The food is hot and fresh.",0,0,0,2020-02-16,3hUqto4S_uzDaD1YIgwrqw,White House,FL,36.465418,-86.658371,3017 Highway 31 W,Positivo
EwJqU25RgwkbOPKaiMSxLQ,La Peña Mexicana,"Restaurants, Mexican",5.0,"Our go-to spot for Mexican food even though it's a 20-minute drive each way. The fried pork quesadilla is particularly great. And, on top of the yummy food, the owner is so kind and always gracious even when they are clearly slammed. Cannot recommend this spot enough.",0,0,0,2020-10-17,9wrAMWe7wTJ38HN82F7nMg,Kennett Square,AZ,39.8449604,-75.7187725,609 W Cypress St,Positivo
zlVXs63KhHXx7n-vnhyITw,Costa Vida Fresh Mexican Grill,"Salad, Tex-Mex, Restaurants, Mexican",4.0,"I kept hearing this place is better than chipotle, so I wanted to go try for myself. Let's break it down:
Service: 2/5 - honestly, disappointed. There were four people 'working' but only one seemed to be actually working. While the first person explained my options to me and prepped my burrito, the second person decided to stock everything while I was standing there, even though there was a line behind me. She also did not answer any of my questions, leaving me disappointed and without some of the toppings I would've wished for. My friend was a few people behind me and it took them about 20 minutes to get through the two people before him and serve him. I could've almost gotten a sit down meal in that time!
Freshness: 3/5 - while the meat looked decently fresh, the 'fresh' guacamole they took out was completely brown but they did not seem concerned. They also happily mixed the fresh ingredients with the rest of the old ingredients. Their tortillas are so fresh though, which is great.
Taste: 4.5/5 - honestly, the burrito was filled to the brim and the taste was delicious after I added my own hot sauce (which I never got a chance to add since they ignored my question). The mango salsa was also fresh and delicious. This gave me two meals, and the Chile verde (seasonal) is a pork with a little kick.

Overall, I may or may not go back. With Chipotle, at least I'll know I get my food quick and I know what my options are.",3,0,1,2021-03-15,bKtWws09X6rM60QzrkzaXA,Sparks,FL,39.5552419,-119.7546954,"2955 N Mccarran Blvd, Ste 101",Positivo
59Cb2J0X0euW8p3ax_rM9Q,El Limon Skippack,"Mexican, Restaurants",5.0,"I had the pork carnitas. Superb. Could not have asked for a nicer setting or better service. The price was great, too. I will certainly be back soon.",0,0,0,2021-05-13,ssc1eDD1xzrc5e9Jmaglcw,Schwenksville,FL,40.2274148,-75.4042213,4101 W Skippack Pike,Positivo
EeOCDFhDan9D-c9hyKhpnQ,El Beto,"Restaurants, Mexican",4.0,"Yum! I'm not sure why this place never caught my eye until fairly recently but now I am just glad I finally checked them out. I was heading in to work and decided to stop in for a breakfast burrito.  It is huge for starters, I ordered the sausage and they do not skimp on anything.  It was very good!  I have returned several times since then and am always happy with their breakfast burritos.  I need to try some of their other offerings next time.  I have never had a problem with service and the food comes out relatively quickly considered it's made to order.  Great job guys!",1,0,0,2020-03-25,lHqA_D7nAK9xw_Xg08dM_w,Tucson,FL,32.2220474,-110.943422,32 N Campbell Ave,Positivo
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,"Mexican, Breakfast & Brunch, Restaurants, Seafood",5.0,OMG! This place is so amazing. There aren't words to describe the beans. Delicious! I got carne asada taquitos and they were amazing. My husband had chili verde and he said it is the best that he has ever had. We will come back here for sure!!,0,0,0,2020-11-25,qFbtEyidAAX7wEiEW737Pw,Santa Barbara,PA,34.4249982,-119.6833024,318 N Milpas St,Positivo
6TNz9PRdx14NgL24f880dQ,El Mariachi Mexican Restaurant,"Food, Desserts, Breakfast & Brunch, Mexican, Restaurants",5.0,Still amazing. Props to them and the way they've handled everything during the pandemic. Spotless surfaces and limited tables.,1,1,1,2020-07-07,e1-FrjkLIrrIueMBJwb8og,Nashville,PA,36.1115239,-86.7537149,614 Thompson Ln,Positivo
zC7xWf8CTkYtDbwQHFetNg,Mariscos El Pulpo Restaurant,"Restaurants, Mexican",5.0,"I moved to Seminole in June 2019 and have always mixed my favorite Mexican restaurant in Jacksonville.  I searched and tried quite a number of establishments (each with great reviews) but was sadly always disappointed.  That was until my wife and I wandered in here.  Let me start by saying that my 5 stars are in context to Mexican Restaurants.  This is an unassuming place with little to no ambiance.  Most importantly the place was clean.  The building is back off the street in a strip mall.  The sign states Mexican Restaurant in large letter with Mariscos El Pulpo in small letters underneath.
The proprietors are very friendly and engaging.  The menu is vast and the food is awesome.  The guacamole was so fresh I could taste every ingredient in it.  My wife loved the chicken fajita and I could not have been happier with the chorizo burrito.  Together (ina addition to the chips and salsa) we enjoyed chicken fajita with guacamole, a chorizo burrito with guacamole and an enchilada, 2 beers and 2 wines for under $40.
We have found our go-to Mexican restaurant.",0,0,0,2020-02-04,AGKTlUk4oEH6hAQAAzv8nQ,Seminole,FL,27.8520765,-82.7876969,8740 Seminole Blvd,Positivo
_BgZRxzehmMVChohLBB_6g,Mound City Sandwich Shop,"Sandwiches, American (Traditional), Restaurants, Burgers, Fast Food, Mexican, Hot Dogs, Tacos",4.0,"Great little place. We came across it thanks to Yelp & it's a gem. Very large menu with a great owner & staff. I wish we lived close enough to come more often, but are in town for only a couple days for a job. 
The have vegetarian options for those who desire them and a very nice salad selection. They even have pasta on the menu!
The sandwiches were delicious!",1,0,0,2020-02-14,uU7cJRqfBUCQkHdpbSkggg,Saint Louis,PA,38.6306924,-90.2220846,2906 Market St,Positivo
ZJ7j0RybxXFBst4Ur26UuA,QDOBA Mexican Eats,"Fast Food, Caterers, Mexican, Restaurants, Event Planning & Services",5.0,"This is the best run, and most friendly Qdoba in the area. Food is always great and the staff go above and beyond every time we come in.",0,0,0,2020-06-20,vPmLr0eiL7QcGXFYzEqmEw,St. Louis,FL,38.5939397496,-90.2990555763,6417 Chippewa St,Positivo
awJk05Z5yyjAFxzyfKdbEg,El Taquito,"Restaurants, Mexican",5.0,"The food here is DELICIOUS!   The people are very friendly here.   If your craving Mexican food......this place is where you need to go.  I go here all the time,  and everything i order is always OUTSTANDING!    You wont be disappointed.  Spread the word!!",0,0,0,2020-09-08,Q7Y8hneE9LFOJAMbnYVkOw,Fairview Village,IN,40.1626522167,-75.3794957432,1013 Valley Forge Rd,Positivo
rac127HhFxS1RtWA1Rf61Q,Mexi-Talian Grill Restaurant,"Restaurants, Diners, Italian, Breakfast & Brunch, Mexican",4.0,"This spot is such a great find!!! Came across this on a late night. The food is delicious, the customer service is great, and they play nice music!! Very authentic experience overall. I recommend the chorizo burrito!",1,0,1,2021-06-27,lxbybwUREcNrc5lAlyPcKA,Philadelphia,MO,39.9417497,-75.1495947,413 S St,Positivo
ryqbpGS2tPKo2d9DkEdf4Q,Taqueria Los Compadres,"Restaurants, Mexican",5.0,"We have come here for quite some time. It's not a close drive, but it is always worth it. Fresh ingredients, fresh tortillas, and a clean visible kitchen. Best tacos around and awesome staff.

COVID Precautions:
All employees were wearing masks and kitchen is visible
Hand sanitizer at door
Signs mandating masks at door
Dedicated pickup window",0,0,0,2021-01-23,01tvPEXe3lyaAm9uIcb94w,Newark,PA,39.708420393,-75.6844459294,2675 Kirkwood Hwy,Positivo
l0-A94eGtkP5_sWHuvxsEQ,Roxys,"Nightlife, Beer Bar, Sandwiches, Bars, Restaurants, Steakhouses, Mexican, Seafood",5.0,"I reviewed Roxys on another platform when they opened. Now that they are on THE platform, I felt I needed to write something. We have been to Roxys 4 times now. This time we stopped for Sunday brunch, since the other place next to Roxys was packed and one had to wait 20 minutes for drinks. We both had American Burgers. It was by definition cooked to order, patty cooked medium-rare like we wanted and it was huge. Tasty food, great service, nicest owners and perfect location. Good beer selection, she liked the bottomless white sangria which kept coming without asking for more. We will be back for dinner soon, their scallops are so good but I need to taste them again before writing a review.",1,1,0,2020-08-09,yCOK92xiLJFUo6uCTIb1Gg,Clearwater,PA,27.9658613,-82.8007158,412 Cleveland St,Positivo
ErcLBEFjqr4nGbF4ozrvgg,Don Barriga Mexican Grill,"Mexican, Restaurants",5.0,"OMG! I can't begin to describe how pleased my husband and I were with the food. I placed an order for pickup and it was ready in a timely manner; the packaging was nice and tight; the food was amazing. From the low prices we expected small portions, but neither of us could finish our platters. 
The food was fresh and delicious. Will definitely be back.",0,0,0,2021-08-27,6Ux-nI1xopGFikoFhEeMlA,Philadelphia,PA,39.9527859999,-75.2121258353,"4443 Spruce St, Fl 1st",Positivo
2hQuKePRM5zmEFbhEFeCpQ,Condado Tacos,"Nightlife, Restaurants, Tacos, Mexican, Tex-Mex, Wine Bars, Bars",5.0,"We've been anticipating the condado opening for weeks since we live a block away. Drinks, tacos and service did not disappoint! Trevor was super helpful and took great care of us. Will definitely be back!",0,0,0,2021-08-22,XVDA5SGx1KzHDsa_nTickQ,Nashville,LA,36.163114,-86.790895,418 11th Ave N,Positivo
vi5xjfEhV6rnXrC_GbdhnA,El Rincon Bohemio,"Mexican, Restaurants",4.0,"Casual neighborhood traditional Mexican restaurant.   Currently open for takeout and eat in.  I got takeout so I can't comment on the service but the food was delicious.  Chile relleno was simple perfection and gooey with melted cheese. Chips obviously made on site, thick cut, with just the right amount of salt and grease.  Addictive.  
The salsas are good, but hot.  My aging taste buds like my food a little milder, so next time I'll ask for some pico de gallo as well.  Picky husband really liked it.",0,0,1,2020-06-20,8uthWdgjHKQRdXQcchyCtQ,Santa Barbara,MO,34.439423,-119.761667,"4141 State St, Ste F1",Positivo
